Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
7/3/2011	Colorado Rapids	Houston Dynamo	0	0	18,203	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
7/3/2011	D.C. United	Philadephia Union	4	1	128	MLS Reserve League	ResL			As Scored	0	0	
7/3/2011	Pittsburgh Riverhounds	Antigua Barracuda FC	2	0	1,003	League Game	LGE		Testa, Vito	As Scored	0	0	
7/3/2011	Rochester Rhinos	Orlando City	0	1	4,958	League Game	LGE		Donovan, Michael	As Scored	0	0	
7/4/2011	Abbotsford Mariners	Vancouver Whitecaps Residency	1	0	100	League Game	LGE		Smiley, Ruben	As Scored	0	0	
7/4/2011	Atlanta Silverbacks	Puerto Rico Islanders	3	4	100	League Game	LGE			As Scored	0	0	
7/4/2011	FC New York	Charlotte Eagles	1	3	574	League Game	LGE		Jalayer, Saam	As Scored	0	0	
7/4/2011	Los Angeles Galaxy	Seattle Sounders	0	0	27,000	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
7/4/2011	NSC Minnesota Stars	FC Edmonton	1	1	1,287	League Game	LGE			As Scored	0	0	
7/4/2011	Real Salt Lake	New England Revolution	3	3	16,139	League Game	LGE		Reyes, Yader	As Scored	0	0	
7/4/2011	Richmond Kickers	Dayton Dutch Lions	3	1	1,878	League Game	LGE		Papperman, Shaun	As Scored	0	0	
7/4/2011	Tampa Bay Rowdies	Ft. Lauderdale Strikers	1	1	5,848	League Game	LGE			As Scored	0	0	
7/5/2011	Abbotsford Mariners	Kitsap Pumas	0	4	100	League Game	LGE		Barrington, Phil	As Scored	0	0	
7/5/2011	Chicago Fire	FC Dallas 96	5	0	100	MLS Reserve League	ResL			As Scored	0	0	
7/5/2011	Los Angeles Galaxy	Seattle Sounders	1	2	150	MLS Reserve League	ResL			As Scored	0	0	
7/6/2011	CD Chivas USA	San Jose Earthquakes	2	0	9,425	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
7/6/2011	Hamilton FC Rage	Akron Summit Assault	2	1	175	League Game	LGE		Decker, Scott	As Scored	0	0	
7/6/2011	Sporting Kansas City	Colorado Rapids	1	1	15,209	League Game	LGE		Bratsis, Niko	As Scored	0	0	
7/6/2011	New York Red Bulls	Toronto FC	5	0	15,269	League Game	LGE		Gamble, Geoff	As Scored	0	0	
7/6/2011	Vancouver Whitecaps	Columbus Crew	0	1	19,079	League Game	LGE		Penso, Chris	As Scored	0	0	
7/7/2011	Laredo Heat	Atlante FC - Mexico	0	3	1	Friendly	FDLY			As Scored	0	0	
7/7/2011	Portland Timbers	Club America - Mexico	0	1	17,198	Friendly	FDLY		Mariscal, Alejandro	As Scored	0	0	
7/8/2011	Antigua Barracuda FC	Wilmington Hammerheads	0	1	500	League Game	LGE		Walsh, Audlin	As Scored	0	0	
7/8/2011	Forest City London	Akron Summit Assault	3	0	712	League Game	LGE		Iavazzi, Cosmo	As Scored	0	0	
7/8/2011	Orlando City	Dayton Dutch Lions	0	0	4,594	League Game	LGE		Sandaval, Carlos	As Scored	0	0	
7/8/2011	Portland Timbers U23	Abbotsford Mariners	1	2	100	League Game	LGE		Nothman, Paul	As Scored	0	0	
7/8/2011	Richmond Kickers	Charlotte Eagles	1	2	743	League Game	LGE		Fitch, Shawn	As Scored	0	0	
7/8/2011	Rochester Rhinos	FC New York	3	1	5,176	League Game	LGE		Evangelos, Andrew	As Scored	0	0	
7/9/2011	Charleston Battery	Orlando City	1	0	3,321	League Game	LGE		Dellavia, Donald	As Scored	0	0	
7/9/2011	Charlotte Eagles	Richmond Kickers	1	2	1,179	League Game	LGE		Marion, Brandon	As Scored	0	0	
7/9/2011	Colorado Rapids	Vancouver Whitecaps	2	1	13,058	League Game	LGE		Prus, Alex	As Scored	0	0	
7/9/2011	Ft. Lauderdale Strikers	Atlanta Silverbacks	2	3	2,661	League Game	LGE			As Scored	0	0	
7/9/2011	Houston Dynamo	Toronto FC	2	0	19,085	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
7/9/2011	Sporting Kansas City	CD Chivas USA	1	1	18,467	League Game	LGE		Anno, Jasen	As Scored	0	0	
7/9/2011	Los Angeles Galaxy	Chicago Fire	2	1	21,762	League Game	LGE		Gantar, Dave	As Scored	0	0	
7/9/2011	New York Red Bulls	D.C. United	0	1	22,200	League Game	LGE		Marrufo, Jair	As Scored	0	0	
7/9/2011	NSC Minnesota Stars	Carolina RailHawks	1	0	1,616	League Game	LGE			As Scored	0	0	
7/9/2011	Pittsburgh Riverhounds	FC New York	2	1	937	League Game	LGE		Fitch, Shawn	As Scored	0	0	
7/9/2011	Puerto Rico Islanders	Tampa Bay Rowdies	1	1	100	League Game	LGE			As Scored	0	0	
7/9/2011	Real Salt Lake	FC Dallas 96	2	0	17,734	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
7/9/2011	San Jose Earthquakes	Philadephia Union	0	0	9,794	League Game	LGE		Bazakos, Elias	As Scored	0	0	
7/10/2011	Antigua Barracuda FC	Wilmington Hammerheads	2	3	300	League Game	LGE		Willet, Bryan	As Scored	0	0	
7/10/2011	Harrisburg City Islanders	Dayton Dutch Lions	2	2	933	League Game	LGE		Dos Reis, Ryan	As Scored	0	0	
7/10/2011	Portland Timbers	Seattle Sounders	2	3	18,627	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
7/10/2011	Tacoma Tide	Abbotsford Mariners	1	1	75	League Game	LGE		Jensen, Brad	As Scored	0	0	
7/12/2011	Chicago Fire	New York Red Bulls	4	0	100	US Open Cup	USOC			As Scored	0	0	
7/12/2011	FC Dallas 96	Real Salt Lake	2	0	100	US Open Cup	USOC			As Scored	0	0	
7/12/2011	Indiana Invaders	Akron Summit Assault	3	1	105	League Game	LGE		Paduro, Miguel	As Scored	0	0	
7/12/2011	Sporting Kansas City	Richmond Kickers	0	2	4,794	US Open Cup	USOC			As Scored	0	0	
7/13/2011	FC Edmonton	Carolina RailHawks	1	1	1,857	League Game	LGE			As Scored	0	0	
7/13/2011	Montreal Impact	Ft. Lauderdale Strikers	1	1	10,581	League Game	LGE			As Scored	0	0	
7/13/2011	New England Revolution	Manchester United - England	1	4	51,523	World Football Challenge	WFC		Geiger, Mark	As Scored	0	0	
7/13/2011	Seattle Sounders	Los Angeles Galaxy	3	1	4,322	US Open Cup	USOC		Stott, Kevin	As Scored	0	0	
7/14/2011	Charleston Battery	Wilmington Hammerheads	2	1	2,942	League Game	LGE		Banning, Sky Arthur	As Scored	0	0	
7/15/2011	Charlotte Eagles	Harrisburg City Islanders	1	1	1,107	League Game	LGE			As Scored	0	0	
7/15/2011	Los Angeles Blues	Dayton Dutch Lions	1	1	704	League Game	LGE			As Scored	0	0	
7/15/2011	Washington Crossfire	Abbotsford Mariners	2	4	60	League Game	LGE		Chavez, Nestor	As Scored	0	0	
7/16/2011	Akron Summit Assault	Hamilton FC Rage	4	2	287	League Game	LGE		Brooks, Josh	As Scored	0	0	
7/16/2011	CD Chivas USA	New York Red Bulls	0	0	14,838	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
7/16/2011	Chicago Fire	Portland Timbers	0	1	16,419	League Game	LGE		Bazakos, Elias	As Scored	0	0	
7/16/2011	Columbus Crew	San Jose Earthquakes	0	0	14,109	League Game	LGE		Marrufo, Jair	As Scored	0	0	
7/16/2011	FC Dallas 96	D.C. United	0	0	10,802	League Game	LGE		Bratsis, Niko	As Scored	0	0	
7/16/2011	FC New York	Pittsburgh Riverhounds	1	1	512	League Game	LGE			As Scored	0	0	
7/16/2011	Houston Dynamo	Sporting Kansas City	1	1	12,047	League Game	LGE		Stott, Kevin	As Scored	0	0	
7/16/2011	Los Angeles Galaxy	Real Madrid - Spain	1	4	56,211	World Football Challenge	WFC		Gonzalez, Jorge	As Scored	0	0	
7/16/2011	Orlando City	Rochester Rhinos	2	1	4,758	League Game	LGE			As Scored	0	0	
7/16/2011	Richmond Kickers	Antigua Barracuda FC	1	0	1,871	League Game	LGE			As Scored	0	0	
7/16/2011	Seattle Sounders	Colorado Rapids	4	3	36,424	League Game	LGE		Jurisevic, Edvin	As Scored	0	0	
7/16/2011	Wilmington Hammerheads	Harrisburg City Islanders	3	1	4,192	League Game	LGE			As Scored	0	0	
7/17/2011	FC Edmonton	Tampa Bay Rowdies	1	2	1,574	League Game	LGE			As Scored	0	0	
7/17/2011	Los Angeles Blues	Dayton Dutch Lions	4	1	100	League Game	LGE			As Scored	0	0	
7/17/2011	Montreal Impact	Atlanta Silverbacks	2	2	10,077	League Game	LGE			As Scored	0	0	
7/17/2011	New England Revolution	Philadephia Union	0	3	13,414	League Game	LGE		Penso, Chris	As Scored	0	0	
7/17/2011	NSC Minnesota Stars	Puerto Rico Islanders	0	1	100	League Game	LGE			As Scored	0	0	
7/18/2011	New England Revolution	Philadephia Union	3	1	100	MLS Reserve League	ResL		Halaska, Jan	As Scored	0	0	
7/18/2011	Vancouver Whitecaps	Manchester City FC - England	1	2	24,074	World Football Challenge	WFC			As Scored	0	0	
7/19/2011	Sporting Kansas City	Chicago Fire	1	2	100	MLS Reserve League	ResL			As Scored	0	0	
7/20/2011	Colorado Rapids	New York Red Bulls	4	1	15,227	League Game	LGE		Petrescu, Silviu	As Scored	0	0	
7/20/2011	D.C. United	New England Revolution	0	1	15,597	League Game	LGE		Kennedy, Michael	As Scored	0	0	
7/20/2011	Harrisburg City Islanders	FC New York	5	1	1,563	League Game	LGE			As Scored	0	0	
7/20/2011	Houston Dynamo	Bolton Wanderers - England	0	2	13,612	World Football Challenge	WFC		Prus, Alex	As Scored	0	0	
7/20/2011	Sporting Kansas City	Newcastle - England	0	0	16,131	World Football Challenge	WFC		Jurisevic, Edvin	As Scored	0	0	
7/20/2011	Los Angeles Galaxy	Columbus Crew	1	0	24,709	League Game	LGE		Chapin, Andrew	As Scored	0	0	
7/20/2011	New York Red Bulls	Montreal Impact	0	1	12,568	World Football Challenge	WFC		Gamble, Geoff	As Scored	0	0	
7/20/2011	Philadephia Union	Everton - England	1	0	18,582	World Football Challenge	WFC		Gonzalez, Jorge	As Scored	0	0	
7/20/2011	Pittsburgh Riverhounds	Dayton Dutch Lions	3	1	1,209	League Game	LGE			As Scored	0	0	
7/20/2011	Portland Timbers	West Bromwich Albion - England	2	3	18,627	World Football Challenge	WFC		Chapman, Allen	As Scored	0	0	
7/20/2011	Puerto Rico Islanders	Ft. Lauderdale Strikers	3	1	100	League Game	LGE			As Scored	0	0	
7/20/2011	San Jose Earthquakes	Vancouver Whitecaps	2	2	8,122	League Game	LGE		Ward, Paul	As Scored	0	0	
7/20/2011	Seattle Sounders	Manchester United - England	0	7	67,052	World Football Challenge	WFC		Toledo, Baldomero	As Scored	0	0	
7/20/2011	Toronto FC	FC Dallas 96	0	1	21,087	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
7/22/2011	Charlotte Eagles	Wilmington Hammerheads	1	0	1,352	League Game	LGE			As Scored	0	0	
7/22/2011	NSC Minnesota Stars	Montreal Impact	1	0	3,071	League Game	LGE			As Scored	0	0	
7/22/2011	Richmond Kickers	Los Angeles Blues	1	2	1,424	League Game	LGE			As Scored	0	0	
7/22/2011	Rochester Rhinos	Pittsburgh Riverhounds	3	0	5,347	League Game	LGE			As Scored	0	0	
7/23/2011	Atlanta Silverbacks	Tampa Bay Rowdies	2	1	3,515	League Game	LGE			As Scored	0	0	
7/23/2011	Carolina RailHawks	FC Edmonton	4	1	3,034	League Game	LGE			As Scored	0	0	
7/23/2011	CD Chivas USA	Houston Dynamo	3	0	11,013	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
7/23/2011	Chicago Fire	Manchester United - England	1	3	61,308	World Football Challenge	WFC		Vaughn, Terry	As Scored	0	0	
7/23/2011	Colorado Rapids	New England Revolution	2	2	12,273	League Game	LGE		Gamble, Geoff	As Scored	0	0	
7/23/2011	Columbus Crew	Portland Timbers	1	0	11,246	League Game	LGE		Chapin, Andrew	As Scored	0	0	
7/23/2011	D.C. United	Everton - England	1	3	12,789	World Football Challenge	WFC		Marrufo, Jair	As Scored	0	0	
7/23/2011	Dayton Dutch Lions	Charleston Battery	2	2	350	League Game	LGE			As Scored	0	0	
7/23/2011	Harrisburg City Islanders	Los Angeles Blues	1	1	1,363	League Game	LGE			As Scored	0	0	
7/23/2011	Sporting Kansas City	Toronto FC	4	2	16,382	League Game	LGE		Penso, Chris	As Scored	0	0	
7/23/2011	New York Red Bulls	FC Dallas 96	2	2	17,276	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
7/23/2011	Philadephia Union	Real Madrid - Spain	1	2	57,305	World Football Challenge	WFC		Prus, Alex	As Scored	0	0	
7/23/2011	Real Salt Lake	San Jose Earthquakes	4	0	19,429	League Game	LGE		Gantar, David	As Scored	0	0	
7/23/2011	Wilmington Hammerheads	Charlotte Eagles	3	0	3,533	League Game	LGE			As Scored	0	0	
7/24/2011	Chicago Fire Premier	Akron Summit Assault	4	1	50	League Game	LGE		Aleksic, Nikola	As Scored	0	0	
7/24/2011	Los Angeles Galaxy	Manchester City FC - England	1	1	24,897	World Football Challenge	WFC		Salazar, Ricardo	Awarded on Penalties	0	0	
7/24/2011	Victoria Highlanders	Abbotsford Mariners	3	1	1,095	League Game	LGE		Jecanski, Sasa	As Scored	0	0	
7/25/2011	U.S. U-18 MNT	Israel	2	0	1,200	Milk Cup	Milk			As Scored	0	0	
7/26/2011	CD Chivas USA	San Jose Earthquakes	1	1	100	MLS Reserve League	ResL		Perez, Hector	As Scored	0	0	
7/26/2011	Portland Timbers	Independiente - Argentina	2	0	18,627	World Football Challenge	WFC		Reyes, Yader	As Scored	0	0	
7/26/2011	San Francisco FC - Panama	Seattle Sounders	1	0	100	CONCACAF Champions League	CCL		Espana, David	As Scored	0	0	
7/27/2011	Dayton Dutch Lions	Harrisburg City Islanders	2	3	262	League Game	LGE			As Scored	0	0	
7/27/2011	San Jose Earthquakes	West Bromwich Albion - England	2	1	100	World Football Challenge	WFC		Mariscal, Alejandro	As Scored	0	0	
7/27/2011	Tampa Bay Rowdies	FC Edmonton	3	1	2,003	League Game	LGE			As Scored	0	0	
7/27/2011	Toronto FC	Real Esteli FC - Nicaragua	2	1	9,241	CONCACAF Champions League	CCL		Salazar, Ricardo	As Scored	0	0	
7/27/2011	U.S. U-18 MNT	Mexico	1	1	700	Milk Cup	Milk			As Scored	0	0	
7/27/2011	Isidro Metapan - El Salvador	Puerto Rico Islanders	2	0	1,658	CONCACAF Champions League	CCL			As Scored	0	0	
7/28/2011	Alianza FC - El Salvador	FC Dallas 96	0	1	7,301	CONCACAF Champions League	CCL		Gantar, Dave	As Scored	0	0	
7/29/2011	Charlotte Eagles	Rochester Rhinos	2	2	1,123	League Game	LGE			As Scored	0	0	
7/29/2011	FC New York	Wilmington Hammerheads	1	3	375	League Game	LGE			As Scored	0	0	
7/29/2011	Los Angeles Blues	Antigua Barracuda FC	1	2	200	League Game	LGE			As Scored	0	0	
7/29/2011	Philadephia Union	Colorado Rapids	1	2	18,770	League Game	LGE		Gonzalez, Jorge	As Scored	0	0	
7/29/2011	U.S. U-18 MNT	Georgia	2	1	300	Milk Cup	Milk			As Scored	0	0	
7/30/2011	Carolina RailHawks	Atlanta Silverbacks	1	0	5,011	League Game	LGE			As Scored	0	0	
7/30/2011	Charleston Battery	Rochester Rhinos	0	1	3,603	League Game	LGE			As Scored	0	0	
7/30/2011	Ft. Lauderdale Strikers	FC Edmonton	3	0	2,872	League Game	LGE			As Scored	0	0	
7/30/2011	Harrisburg City Islanders	Wilmington Hammerheads	1	2	1,473	League Game	LGE			As Scored	0	0	
7/30/2011	Houston Dynamo	Seattle Sounders	3	1	18,465	League Game	LGE		Bratsis, Niko	As Scored	0	0	
7/30/2011	Sporting Kansas City	New England Revolution	1	1	17,418	League Game	LGE		Vaughn, Terry	As Scored	0	0	
7/30/2011	New York Red Bulls	Paris Saint-Germain - France	1	0	100	World Football Challenge	WFC			As Scored	0	0	
7/30/2011	Pittsburgh Riverhounds	Richmond Kickers	2	0	2,005	League Game	LGE			As Scored	0	0	
7/30/2011	Portland Timbers	Toronto FC	2	2	18,627	League Game	LGE		Stott, Kevin	As Scored	0	0	
7/30/2011	Real Salt Lake	Columbus Crew	0	2	18,516	League Game	LGE		Anno, Jasen	As Scored	0	0	
7/30/2011	San Jose Earthquakes	D.C. United	0	2	10,525	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
7/30/2011	Vancouver Whitecaps	Los Angeles Galaxy	0	4	27,500	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
7/31/2011	Dayton Dutch Lions	FC New York	2	0	507	League Game	LGE			As Scored	0	0	
7/31/2011	FC Dallas 96	CD Chivas USA	1	0	10,023	League Game	LGE		Bazakos, Elias	As Scored	0	0	
7/31/2011	Los Angeles Blues	Antigua Barracuda FC	2	1	150	League Game	LGE			As Scored	0	0	
7/31/2011	Montreal Impact	Puerto Rico Islanders	1	0	12,156	League Game	LGE			As Scored	0	0	
7/31/2011	New York Red Bulls	Arsenal - England	1	1	100	World Football Challenge	WFC			As Scored	0	0	
7/31/2011	Vancouver Whitecaps	Los Angeles Galaxy	2	2	100	MLS Reserve League	ResL			As Scored	0	0	
8/2/2011	Los Angeles Blues	Antigua Barracuda FC	1	1	100	League Game	LGE			As Scored	0	0	
8/2/2011	Real Esteli FC - Nicaragua	Toronto FC	1	2	4,500	CONCACAF Champions League	CCL			As Scored	0	0	
8/3/2011	Chicago Fire	Philadephia Union	1	1	10,557	League Game	LGE		Kennedy, Michael	As Scored	0	0	
8/3/2011	FC Dallas 96	Alianza FC - El Salvador	1	0	3,400	CONCACAF Champions League	CCL			As Scored	0	0	
8/3/2011	Sporting Kansas City	Real Salt Lake	2	0	18,467	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
8/3/2011	Orlando City	Charleston Battery	1	0	1,321	League Game	LGE			As Scored	0	0	
8/3/2011	Portland Timbers	Los Angeles Galaxy	3	0	18,627	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
8/3/2011	Puerto Rico Islanders	Isidro Metapan - El Salvador	3	1	1,125	CONCACAF Champions League	CCL			As Scored	0	0	
8/3/2011	Seattle Sounders	San Francisco FC - Panama	2	0	21,233	CONCACAF Champions League	CCL			As Scored	0	0	
8/5/2011	Colorado Rapids	Columbus Crew	2	0	14,503	League Game	LGE		Prus, Alex	As Scored	0	0	
8/5/2011	Harrisburg City Islanders	FC New York	0	0	1,733	League Game	LGE			As Scored	0	0	
8/5/2011	Rochester Rhinos	Charlotte Eagles	0	3	7,024	League Game	LGE			As Scored	0	0	
8/5/2011	Wilmington Hammerheads	Los Angeles Blues	2	1	5,783	League Game	LGE			As Scored	0	0	
8/6/2011	Atlanta Silverbacks	Tampa Bay Rowdies	0	4	3,126	League Game	LGE			As Scored	0	0	
8/6/2011	D.C. United	Toronto FC	3	3	11,684	League Game	LGE		Anno, Jasen	As Scored	0	0	
8/6/2011	FC Edmonton	Puerto Rico Islanders	0	1	1,480	League Game	LGE			As Scored	0	0	
8/6/2011	Ft. Lauderdale Strikers	Carolina RailHawks	2	1	3,109	League Game	LGE			As Scored	0	0	
8/6/2011	Sporting Kansas City	Seattle Sounders	1	2	17,493	League Game	LGE		Marrufo, Jair	As Scored	0	0	
8/6/2011	Los Angeles Galaxy	FC Dallas 96	3	1	21,546	League Game	LGE		Kennedy, Michael	As Scored	0	0	
8/6/2011	Montreal Impact	NSC Minnesota Stars	1	3	12,397	League Game	LGE			As Scored	0	0	
8/6/2011	New England Revolution	CD Chivas USA	2	3	11,523	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
8/6/2011	Orlando City	Charleston Battery	2	1	5,251	League Game	LGE			As Scored	0	0	
8/6/2011	Philadephia Union	Houston Dynamo	1	1	18,524	League Game	LGE		Vaughn, Terry	As Scored	0	0	
8/6/2011	Pittsburgh Riverhounds	Charlotte Eagles	2	2	2,035	League Game	LGE			As Scored	0	0	
8/6/2011	Real Salt Lake	New York Red Bulls	3	0	19,081	League Game	LGE		Bazakos, Elias	As Scored	0	0	
8/6/2011	Richmond Kickers	Dayton Dutch Lions	3	0	4,742	League Game	LGE			As Scored	0	0	
8/6/2011	San Jose Earthquakes	Portland Timbers	1	1	10,525	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
8/7/2011	Antigua Barracuda FC	Los Angeles Blues	3	0	500	League Game	LGE			As Scored	0	0	
8/7/2011	D.C. United	Toronto FC	2	1	100	MLS Reserve League	ResL			As Scored	0	0	
8/7/2011	FC New York	Rochester Rhinos	2	1	338	League Game	LGE			As Scored	0	0	
8/7/2011	San Jose Earthquakes	Portland Timbers	0	2	100	MLS Reserve League	ResL			As Scored	0	0	
8/7/2011	Vancouver Whitecaps	Chicago Fire	4	2	18,714	League Game	LGE		Penso, Chris	As Scored	0	0	
8/8/2011	Sporting Kansas City	Colorado Rapids	1	0	100	MLS Reserve League	ResL			As Scored	0	0	
8/9/2011	FC Dallas 96	Real Salt Lake	0	2	100	MLS Reserve League	ResL		Trejo, Jr., Pedro	As Scored	0	0	
8/9/2011	Vancouver Whitecaps	Seattle Sounders	2	1	100	MLS Reserve League	ResL			As Scored	0	0	
8/10/2011	Charlotte Eagles	Harrisburg City Islanders	0	1	866	League Game	LGE			As Scored	0	0	
8/10/2011	Dayton Dutch Lions	FC New York	0	5	700	League Game	LGE			As Scored	0	0	
8/10/2011	Montreal Impact	Tampa Bay Rowdies	3	3	9,860	League Game	LGE			As Scored	0	0	
8/10/2011	NSC Minnesota Stars	Ft. Lauderdale Strikers	0	1	1,465	League Game	LGE			As Scored	0	0	
8/10/2011	Puerto Rico Islanders	Atlanta Silverbacks	2	0	100	League Game	LGE			As Scored	0	0	
8/10/2011	Wilmington Hammerheads	Richmond Kickers	0	2	3,461	League Game	LGE			As Scored	0	0	
8/10/2011	U.S. USNT	Mexico	1	1	30,138	Friendly	FDLY		Bogle, Raymond	As Scored	0	0	
8/12/2011	Charleston Battery	Charlotte Eagles	4	3	4,771	League Game	LGE			As Scored	0	0	
8/12/2011	Los Angeles Blues	Richmond Kickers	0	0	255	League Game	LGE			As Scored	0	0	
8/12/2011	Orlando City	Harrisburg City Islanders	4	0	4,549	League Game	LGE			As Scored	0	0	
8/13/2011	Columbus Crew	New England Revolution	3	1	13,041	League Game	LGE		Chapin, Andrew	As Scored	0	0	
8/13/2011	D.C. United	Vancouver Whitecaps	4	0	11,738	League Game	LGE		Grajeda, Hilario	As Scored	0	0	
8/13/2011	Dayton Dutch Lions	Wilmington Hammerheads	1	2	100	League Game	LGE			As Scored	0	0	
8/13/2011	New York Red Bulls	Chicago Fire	2	2	25,177	League Game	LGE		Marrufo, Jair	As Scored	0	0	
8/13/2011	Philadephia Union	FC Dallas 96	2	2	18,811	League Game	LGE		Gamble, Geoff	As Scored	0	0	
8/13/2011	Puerto Rico Islanders	Carolina RailHawks	2	0	3,721	League Game	LGE			As Scored	0	0	
8/13/2011	Rochester Rhinos	Pittsburgh Riverhounds	1	0	7,459	League Game	LGE			As Scored	0	0	
8/13/2011	San Jose Earthquakes	Colorado Rapids	1	2	10,525	League Game	LGE		Ward, Paul	As Scored	0	0	
8/13/2011	Seattle Sounders	CD Chivas USA	0	0	36,364	League Game	LGE		Stott, Kevin	As Scored	0	0	
8/13/2011	Tampa Bay Rowdies	NSC Minnesota Stars	2	0	3,150	League Game	LGE			As Scored	0	0	
8/13/2011	Toronto FC	Real Salt Lake	1	0	21,644	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
8/14/2011	FC Edmonton	Ft. Lauderdale Strikers	1	1	1,845	League Game	LGE			As Scored	0	0	
8/14/2011	Houston Dynamo	Portland Timbers	2	1	14,475	League Game	LGE		Toledo, Baldomero	As Scored	0	0	
8/14/2011	Los Angeles Blues	Richmond Kickers	0	0	100	League Game	LGE			As Scored	0	0	
8/14/2011	Montreal Impact	Atlanta Silverbacks	4	0	11,136	League Game	LGE			As Scored	0	0	
8/15/2011	New York Red Bulls	Philadephia Union	2	1	100	MLS Reserve League	ResL			As Scored	0	0	
8/16/2011	Los Angeles Galaxy	Motagua - Honduras	2	0	8,196	CONCACAF Champions League	CCL			As Scored	0	0	
8/16/2011	Seattle Sounders	Comunicaciones - Guatemala	4	1	10,017	CONCACAF Champions League	CCL			As Scored	0	0	
8/17/2011	Carolina RailHawks	NSC Minnesota Stars	1	1	3,160	League Game	LGE			As Scored	0	0	
8/17/2011	Colorado Rapids	Isidro Metapan - El Salvador	3	2	4,165	CONCACAF Champions League	CCL			As Scored	0	0	
8/17/2011	Sporting Kansas City	Portland Timbers	3	1	15,271	League Game	LGE		Bazakos, Elias	As Scored	0	0	
8/17/2011	New England Revolution	Houston Dynamo	1	1	10,963	League Game	LGE		Kennedy, Michael	As Scored	0	0	
8/17/2011	UNAM Pumas - Mexico	FC Dallas 96	0	1	4,000	CONCACAF Champions League	CCL			As Scored	0	0	
8/18/2011	Chicago Fire	D.C. United	1	1	15,818	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
8/18/2011	Wilmington Hammerheads	Richmond Kickers	0	0	3,849	Playoffs	PLO			Awarded on Penalties	0	0	
8/18/2011	Tauro FC - Panama	Toronto FC	1	2	100	CONCACAF Champions League	CCL			As Scored	0	0	
8/19/2011	Harrisburg City Islanders	Los Angeles Blues	3	2	1,033	Playoffs	PLO			As Scored	0	0	
8/19/2011	Rochester Rhinos	Pittsburgh Riverhounds	4	0	3,272	Playoffs	PLO			As Scored	0	0	
8/20/2011	Carolina RailHawks	Ft. Lauderdale Strikers	2	0	4,629	League Game	LGE			As Scored	0	0	
8/20/2011	Colorado Rapids	CD Chivas USA	2	2	16,852	League Game	LGE		Bazakos, Elias	As Scored	0	0	
8/20/2011	Columbus Crew	Philadephia Union	2	1	13,869	League Game	LGE		Kadlecik, Mark	As Scored	0	0	
8/20/2011	FC Dallas 96	Seattle Sounders	0	1	11,635	League Game	LGE		Gantar, David	As Scored	0	0	
8/20/2011	Houston Dynamo	Real Salt Lake	3	2	16,247	League Game	LGE		Okulaja, Abiodun	As Scored	0	0	
8/20/2011	Los Angeles Galaxy	San Jose Earthquakes	2	0	27,000	League Game	LGE		Chapin, Andrew	As Scored	0	0	
8/20/2011	Montreal Impact	NSC Minnesota Stars	2	0	12,327	League Game	LGE			As Scored	0	0	
8/20/2011	New England Revolution	New York Red Bulls	2	2	18,882	League Game	LGE		Guzman, Juan	As Scored	0	0	
8/20/2011	Orlando City	Charleston Battery	3	1	7,609	Playoffs	PLO			As Scored	0	0	
8/20/2011	Portland Timbers	Vancouver Whitecaps	2	1	18,627	League Game	LGE		Marrufo, Jair	As Scored	0	0	
8/20/2011	Tampa Bay Rowdies	Puerto Rico Islanders	1	2	2,965	League Game	LGE			As Scored	0	0	
8/21/2011	Chicago Fire	Toronto FC	2	0	12,020	League Game	LGE		Ward, Paul	As Scored	0	0	
8/21/2011	Columbus Crew	Philadephia Union	1	0	100	MLS Reserve League	ResL		Stoica, Sorin	As Scored	0	0	
8/21/2011	FC Edmonton	Atlanta Silverbacks	3	0	1,607	League Game	LGE			As Scored	0	0	
8/21/2011	Houston Dynamo	Real Salt Lake	1	0	100	MLS Reserve League	ResL			As Scored	0	0	
8/21/2011	Sporting Kansas City	D.C. United	1	0	15,352	League Game	LGE		Prus, Alex	As Scored	0	0	
8/21/2011	New England Revolution	New York Red Bulls	0	2	100	MLS Reserve League	ResL		Pelletier, Jason	As Scored	0	0	
8/21/2011	Portland Timbers	Vancouver Whitecaps	3	2	10,077	MLS Reserve League	ResL		Jallow, Baboucarr	As Scored	0	0	
8/23/2011	Monterrey - Mexico	Seattle Sounders	0	1	10,234	CONCACAF Champions League	CCL			As Scored	0	0	
